cal_error,protein_error,fat_error,carb_error,score
-0.235773,-0.126069,-0.077995,-0.232186,0.235883
-0.100346,0.233156,-0.046287,-0.5,0.0
0.059686,0.13452,0.139744,0.077578,0.605012
0.173195,-0.398307,0.00115,0.175176,0.052211
0.108698,0.193241,0.19456,0.225642,0.073847
-0.252131,-0.391816,0.398771,0.134235,0.0
-0.161417,-0.010158,-0.230827,-0.287691,0.301285
0.203815,-0.5,0.393949,0.004594,0.004235
0.206258,-0.044038,0.5,-0.081085,0.100977
0.082309,-0.231151,0.215613,0.202808,0.23673
-0.093152,0.0217,-0.072125,-0.005433,0.747572
-0.129742,-0.024335,-0.094574,0.025405,0.717786
-0.005346,0.025355,0.027328,0.037883,0.934138
0.194639,0.214436,0.140844,0.009176,0.358734
-0.024812,0.027727,-0.132735,-0.368308,0.486303
-0.338034,-0.052934,-0.189036,-0.207032,0.169088
-0.265294,-0.114219,-0.17255,-0.160845,0.219504
0.123122,0.307466,-0.222604,0.119533,0.058882
-0.123381,0.01259,-0.192015,-0.223493,0.492368
0.356858,-0.107858,0.184883,-0.094277,0.194721
0.241868,0.252974,0.053278,0.189698,0.110095
0.083136,0.109385,0.004712,-0.04236,0.779047
-0.168165,0.058744,-0.161943,-0.226378,0.315905
-0.044799,0.337918,0.103228,0.263658,0.147378
-0.354459,-0.254705,-0.171434,-0.159743,0.0
-0.087564,0.010092,-0.114051,-0.150254,0.660562
-0.220773,0.088102,-0.16894,-0.285937,0.218853
-0.260162,0.123327,-0.29552,-0.215072,0.145409
0.118659,-0.5,-0.157017,0.26785,0.000253
-0.24236,-0.029339,-0.181734,-0.059052,0.420597
-0.034882,0.120906,-0.148219,-0.242515,0.416129
0.309385,-0.132505,0.08389,0.010292,0.458661
-0.129342,0.120023,-0.270118,-0.177197,0.277935
-0.247191,0.242529,-0.180826,-0.218245,0.0
-0.119521,0.026821,-0.391361,-0.2848,0.088772
-0.130939,0.201913,-0.12883,-0.275042,0.192113
-0.148041,0.237287,0.122275,-0.211071,0.261651
0.001271,-0.052774,-0.095498,-0.010579,0.794901
0.222389,0.172022,0.007845,-0.01514,0.470514
-0.117289,0.124294,-0.007876,-0.485851,0.204616
-0.171375,0.171879,-0.265131,-0.198223,0.072541
0.226966,0.376325,0.077608,0.30371,0.0
0.462104,-0.499541,0.5,0.389804,0.0
-0.325482,0.093511,-0.108098,-0.150819,0.312008
0.145938,-0.162506,0.076733,0.022505,0.425772
-0.042948,-0.030317,0.395551,0.202624,0.31483
-0.112855,0.091322,0.025512,0.5,0.1699
0.033246,-0.002914,0.056702,0.038242,0.893128
-0.001234,-0.123618,0.372013,0.314983,0.136515
0.088499,0.294898,0.074659,0.155605,0.209387
0.033633,0.030189,0.015307,0.319195,0.592728
-0.179992,0.027906,-0.083338,-0.188119,0.484374
-0.421278,-0.074,-0.009953,-0.287603,0.153711
-0.29088,0.174697,-0.075309,-0.46341,0.0
-0.043754,0.001972,-0.273948,-0.281537,0.437149
0.022171,0.136927,0.063995,0.13726,0.550354
-0.013737,-0.074243,-0.075301,-0.064091,0.761572
0.334338,-0.296615,0.028231,0.232476,0.0
-0.010513,-0.056645,-0.005001,-0.035615,0.85437
0.149467,0.175575,0.057755,-0.122265,0.392168
0.037144,0.368063,0.243699,0.267052,0.019439
-0.160142,-0.034147,-0.222376,-0.270043,0.332899
0.450694,-0.159492,-0.035723,0.362089,0.0
-0.311693,-0.137656,0.025567,-0.228802,0.230123
-0.065126,-0.025521,-0.130591,-0.258173,0.553585
0.499455,-0.18451,0.5,0.166228,0.018474
-0.03371,-0.288621,0.298128,0.5,0.040753
-0.234654,0.166996,-0.4421,-0.371761,0.0
0.205799,0.095674,0.066233,-0.006221,0.586202
-0.067276,0.25674,-0.272651,-0.5,0.019703
0.019673,-0.023813,-0.027234,0.029859,0.907348
-0.072112,-0.119194,-0.055106,-0.483786,0.238097
-0.03199,0.008428,0.018226,-0.3695,0.660551
0.083857,0.14328,0.186222,0.039899,0.426775
-0.124588,0.155079,-0.166819,-0.311407,0.153818
-0.116524,0.037972,-0.060921,-0.125983,0.656231
-0.014469,0.36468,0.133309,0.01225,0.237392
-0.224254,-0.092479,-0.182423,-0.213899,0.260986
-0.033084,-0.264461,0.32386,0.454754,0.06914
-0.045268,0.187533,-0.046306,-0.196303,0.472694
-0.5,-0.179933,0.357907,0.348806,0.077593
-0.161563,-0.036442,-0.140102,-0.205924,0.421951
-0.023528,0.221777,-0.094384,-0.072997,0.461639
-0.258179,-0.036761,-0.1001,-0.193957,0.447836
0.154724,0.221715,-0.134705,0.080979,0.247301
-0.367122,0.084477,-0.236267,-0.195593,0.069991
0.231349,0.224722,0.234593,0.223493,0.041012
-0.018537,0.016525,0.35888,0.244424,0.362886
0.194358,0.247548,0.197262,0.21082,0.048225
-0.115901,0.095941,-0.273516,-0.163716,0.342958
-0.074472,-0.018265,-0.018521,0.035638,0.872032
-0.042946,0.297803,-0.317123,-0.33162,0.0
0.061605,-0.335399,0.276865,0.197893,0.0
-0.107877,-0.13603,-0.249758,-0.204646,0.264
-0.320691,-0.109857,-0.136378,-0.162979,0.222504
-0.099138,0.074846,0.049016,-0.000161,0.728402
-0.22993,0.176291,-0.146463,-0.335411,0.088203
-0.160173,-0.403578,0.207761,0.372069,0.054537
-0.237094,0.060672,-0.066181,-0.352688,0.308854
0.078483,0.221716,-0.10273,0.09477,0.442925
0.089433,0.070747,0.094933,0.239204,0.445803
-0.252199,0.218475,-0.076668,0.004025,0.330788
0.174106,0.198662,-0.096868,0.149645,0.254662
-0.181756,0.006967,-0.120634,-0.18041,0.459865
0.407676,-0.011147,0.44483,-0.045592,0.0
-0.338195,0.178981,-0.191898,-0.105765,0.089061
-0.28945,-0.02065,0.206476,0.23572,0.194252
-0.213446,0.081153,-0.291351,-0.346997,0.0
0.059426,0.317527,0.143531,-0.092678,0.265627
-0.164992,0.146852,-0.377218,-0.152084,0.14051
-0.281722,0.157494,-0.022084,-0.274893,0.13921
0.047739,-0.026541,0.003407,-0.075997,0.701168
-0.12749,0.010296,-0.080241,-0.01407,0.708015
-0.156266,0.000773,-0.07843,0.041697,0.744694
-0.263606,-0.130854,-0.352916,-0.367311,0.042171
-0.219204,0.244974,-0.137677,-0.2688,0.015697
-0.074334,-0.266336,0.405959,0.376877,0.109386
0.143078,0.371715,0.203163,0.214294,0.001267
0.39197,-0.129667,0.320519,0.27678,0.045719
0.21439,0.357185,0.089835,-0.098287,0.138399
-0.265996,-0.258591,0.123945,0.202865,0.0
-0.100919,0.060955,-0.057333,-0.224786,0.526523
-0.211175,-0.05258,-0.091665,-0.266027,0.387144
-0.248093,0.093418,-0.296551,-0.202328,0.085054
-0.333564,-0.003482,-0.236267,-0.222255,0.241647
-0.301881,0.156525,-0.14242,-0.220561,0.0
-0.146693,-0.019091,-0.261611,-0.204961,0.301436
-0.33222,-0.058534,-0.045503,-0.102621,0.447914
-0.224897,-0.16905,0.057983,0.019537,0.386949
-0.231083,0.039121,-0.193028,-0.11716,0.518177
0.062245,0.018581,-0.157304,-0.117061,0.664297
-0.016194,0.2447,0.184739,-0.121035,0.307148
-0.150358,-0.032614,-0.180549,-0.136431,0.503267
-0.219778,0.024685,-0.203085,-0.258267,0.312265
0.049261,-0.192459,0.309982,0.241804,0.128332
-0.229286,-0.014424,-0.233023,-0.003432,0.516502
-0.29924,-0.064858,-0.074165,-0.138616,0.347201
-0.211048,0.087588,-0.215216,-0.153716,0.286011
0.124953,0.226054,0.167859,0.088946,0.300774
0.049371,-0.03784,0.073319,0.036978,0.814168
-0.002504,0.006662,-0.084968,-0.020666,0.860701
-0.200544,0.14309,-0.32265,-0.13339,0.208842
-0.191903,0.188027,-0.118783,-0.364362,0.104894
-0.196395,-0.045635,-0.183507,-0.078114,0.44461
-0.135347,0.140557,-0.190243,-0.392453,0.046489
0.06297,-0.494096,0.190768,0.083879,0.0
-0.102319,0.235287,-0.298322,-0.09987,0.110278
-0.127059,0.043839,-0.096221,-0.059944,0.666084
0.023124,-0.054014,0.209329,-0.037451,0.653881
-0.13325,-0.471328,0.109765,0.02461,0.0
0.020096,0.434979,-0.19513,-0.211474,0.0
0.147234,0.05903,0.129205,0.156516,0.474085
-0.283998,0.157426,-0.026366,-0.192772,0.330182
0.002032,-0.5,-0.029614,-0.030852,0.147118
0.102898,-0.034762,0.126103,0.149366,0.60666
-0.16243,0.231923,-0.070849,-0.174718,0.246165
-0.014193,0.038432,-0.047513,-0.052998,0.87955
-0.195323,-0.087352,-0.291453,-0.080107,0.306649
0.012338,-0.072946,-0.052654,-0.064024,0.774051
-0.149695,-0.019401,-0.204556,0.068101,0.505752
-0.228417,0.034031,-0.250495,-0.185835,0.258152
-0.173961,0.041427,-0.119991,-0.118882,0.529049
-0.079652,0.017533,-0.156312,-0.173771,0.575725
-0.211085,0.061418,0.075654,-0.349393,0.211308
-0.256344,-0.111369,0.064127,-0.296785,0.196008
0.118407,0.388543,-0.117197,0.015113,0.168926
-0.012977,0.465749,-0.165267,0.084667,0.058928
0.5,-0.216062,0.5,-0.5,0.0
-0.129809,-0.048681,-0.091638,0.12964,0.496134
-0.146505,-0.087553,0.391732,0.078213,0.325401
0.032618,0.112688,-0.101297,0.016312,0.704224
-0.001877,0.009842,-0.098506,-0.294875,0.514672
-0.287213,0.204568,-0.269314,-0.034354,0.152687
0.04877,-0.090008,0.003024,0.083848,0.681147
-0.040536,0.021063,-0.022412,0.106361,0.69703
-0.156732,0.185233,-0.095795,-0.405617,0.055966
0.5,-0.362405,-0.056798,0.274512,0.034707
0.013858,0.102565,0.102544,-0.057187,0.593078
-0.01369,-0.110185,0.050479,0.056615,0.735714
-0.403635,-0.279437,0.235987,0.228467,0.02758
-0.285715,0.281284,-0.039783,-0.020218,0.21278
-0.36284,0.183268,-0.329277,-0.274075,0.0
-0.154492,-0.044454,0.066751,-0.298289,0.362398
-0.034495,0.021658,-0.155319,-0.228932,0.527754
0.391355,-0.132467,0.04652,0.145057,0.259219
-0.019995,0.284658,-0.145853,-0.311534,0.10013
0.342056,0.286935,0.0202,0.265882,0.020574
0.058169,0.351334,0.055119,0.119649,0.303294
0.190016,0.267651,0.017131,-0.021599,0.355992
-0.139196,-0.058491,-0.278518,-0.116904,0.470305
0.204446,0.185361,0.066856,0.119993,0.317953
-0.192725,-0.007811,-0.132302,0.025877,0.648878
-0.304176,0.100304,-0.279651,-0.399623,0.0
-0.157414,0.041669,-0.235666,-0.219626,0.391535
-0.284721,0.025407,-0.145328,-0.150078,0.37547
0.039432,0.207808,-0.072777,0.255698,0.248171
0.071909,-0.010824,0.101699,0.047059,0.734358
0.283943,-0.172956,0.175183,0.276897,0.013986
-0.148708,0.305148,0.102558,0.016908,0.330732
-0.160474,0.062168,-0.05157,-0.085437,0.519048
-0.115489,0.040234,-0.279364,-0.325469,0.223091
0.046133,-0.011695,-0.077298,-0.012088,0.938515
0.27005,-0.455657,0.259571,0.246953,0.0
-0.014074,-0.02575,0.072023,-0.027168,0.868035
-0.305032,-0.323259,0.001989,-0.294452,0.015215
-0.224169,0.363332,-0.136939,-0.07666,0.047266
-0.162937,-0.040045,-0.278072,-0.249673,0.181642
-0.357494,0.002547,-0.052428,-0.21559,0.395245
-0.015261,0.114356,-0.182877,-0.343535,0.303055
0.343728,-0.357031,0.293103,0.5,0.0
0.103651,0.223482,0.019385,-0.057068,0.44311
-0.233781,0.004432,-0.147622,-0.403069,0.228491
0.250571,0.26414,0.110519,0.291121,0.0
0.107322,0.371386,0.164822,-0.075919,0.090619
0.050095,0.268179,0.195167,0.18572,0.165978
-0.210262,-0.009349,-0.249677,-0.244734,0.198933
-0.082116,0.061072,-0.209818,-0.162454,0.514183
-0.187117,0.042236,-0.144519,-0.276098,0.266961
0.116267,0.380239,-0.128875,0.275253,0.0
-0.258414,-0.015613,-0.307364,-0.343882,0.031922
-0.257647,0.152058,-0.136849,-0.092441,0.286725
-0.115544,0.025488,-0.141107,-0.021524,0.699671
0.011927,-0.103278,-0.016523,-0.051254,0.801242
-0.082634,-0.063648,-0.194688,-0.268324,0.403173
-0.246459,0.010671,-0.221976,-0.231142,0.341485
-0.011245,0.026405,-0.287215,-0.371334,0.276209
-0.262448,-0.033182,-0.12233,-0.444023,0.093394
0.071347,-0.28961,0.430892,0.27934,0.0
0.016787,0.112486,-0.077574,-0.041785,0.647437
-0.242146,0.067699,-0.079185,0.001399,0.579884
0.011134,-0.108227,0.397301,0.297072,0.208049
0.36725,-0.083125,0.328095,0.192684,0.042061
0.10065,0.016553,0.073001,-0.011057,0.875892
-0.181684,0.199057,-0.08792,-0.307156,0.150644
0.133811,0.220788,0.187543,0.253907,0.119499
0.148741,0.21053,-0.117593,0.126595,0.256468
0.154384,0.283277,0.028409,0.009068,0.375411
0.259689,-0.08083,0.332895,0.204085,0.119177
-0.10092,-0.103978,-0.281022,-0.111684,0.229076
0.004183,0.421079,0.131517,0.182807,0.0
-0.062355,-0.007413,0.234516,0.353813,0.427917
-0.160244,-0.019554,-0.203646,-0.259982,0.341547
0.103129,0.404392,0.137968,-0.047246,0.122175
0.029957,0.131527,0.042241,0.067065,0.718427
0.237726,-0.196899,0.228971,0.358449,0.0
-0.341907,-0.0458,-0.156309,-0.253755,0.200188
0.047419,-0.334887,0.466293,-0.007495,0.0
-0.275479,0.050664,-0.093861,0.01576,0.553732
0.00194,0.214745,0.205085,0.37155,0.026043
-0.19155,0.037403,-0.303799,-0.337459,0.170843
0.050784,-0.003748,0.106903,-0.03743,0.788423
-0.120336,-0.22051,0.370802,-0.078202,0.088129
-0.291241,0.02126,-0.181432,-0.31076,0.166056
0.109505,0.294046,-0.073743,-0.035057,0.261418
-0.333286,0.137326,0.045449,-0.2888,0.115071
-0.186798,0.247059,-0.104494,-0.149972,0.175546
-0.188345,-0.030958,-0.228298,-0.408865,0.138779
0.137529,0.130554,0.100881,0.164811,0.461938
0.076118,0.366741,0.223828,-0.078793,0.004726
-0.217484,0.100962,-0.213495,-0.1839,0.248046
0.124717,0.331404,0.116761,0.279835,0.0
-0.169393,-0.329391,0.487383,0.108052,0.0
-0.210902,0.247142,-0.239771,-0.197203,0.020023
-0.17383,0.099618,-0.188588,-0.373283,0.016278
0.242501,0.009961,-0.119801,0.278856,0.393834
-0.203685,0.058973,-0.089341,-0.185545,0.302399
-0.249756,-0.11579,-0.294326,-0.152948,0.232725
-0.24496,0.101111,-0.243342,-0.240472,0.146112
-0.255761,0.118149,-0.07076,-0.23448,0.257517
0.042452,0.011745,0.067769,0.051331,0.772728
-0.288603,0.044438,-0.112694,-0.133029,0.285281
0.022245,0.025585,-0.031713,0.038147,0.865874
0.211572,0.155143,0.049928,0.203223,0.30847
-0.152167,0.143352,-0.22578,-0.177516,0.198877
-0.255353,0.093165,-0.185245,-0.245289,0.15329
-0.149288,-0.031468,0.154424,0.006313,0.595044
-0.059853,0.090569,0.219825,0.175135,0.357708
-0.178387,0.224873,-0.175879,0.033457,0.274222
-0.247297,0.046923,0.021643,-0.287929,0.362636
-0.039016,0.235823,-0.016601,0.134553,0.524063
-0.062105,0.136379,-0.159864,-0.108654,0.502078
-0.080018,0.005636,-0.062643,-0.491467,0.39223
0.1988,-0.49497,-0.065507,0.294809,0.0
-0.156317,-0.069392,-0.095756,-0.259947,0.394627
-0.054089,0.223726,-0.125188,-0.27833,0.14881
-0.295159,0.01524,-0.135525,-0.061543,0.551545
-0.231701,-0.090531,0.039789,-0.165871,0.456864
-0.100783,0.165471,0.196471,0.286287,0.234575
-0.040476,0.200363,0.135191,0.215458,0.368123
-0.247511,0.109032,-0.252033,-0.340993,0.014546
-0.285627,-0.014507,-0.08141,0.105372,0.478094
-0.006912,0.21764,0.053615,0.325654,0.367017
-0.320997,0.070441,-0.220621,-0.19555,0.182474
-0.082691,0.009206,-0.014236,-0.111147,0.772368
-0.049884,0.058709,-0.15533,-0.143374,0.487657
-0.224191,0.19016,-0.104054,-0.31127,0.126236
-0.249742,-0.01505,-0.393418,-0.222303,0.102523
-0.023852,0.269576,0.053258,0.043453,0.491737
0.279058,0.290365,0.142655,0.230184,0.0
0.128342,0.059049,0.081873,0.037627,0.543228
-0.302539,0.064882,-0.038679,-0.363615,0.167176
0.192374,0.168155,0.5,0.366867,0.048998
0.147813,-0.119619,-0.012752,-0.016952,0.603123
-0.15654,0.017887,-0.107511,-0.166782,0.473485
0.068329,0.228847,0.090267,0.094584,0.376623
0.14145,0.240912,0.152597,-0.06815,0.398766
-0.279971,-0.003564,-0.261808,-0.3849,0.052737
-0.024453,0.153625,0.259791,-0.018371,0.45498
-0.25121,0.184772,-0.099096,-0.295979,0.131326
-0.031897,0.040277,0.021661,0.063829,0.884906
-0.026356,0.056453,-0.023901,0.119232,0.765768
-0.034355,0.127855,0.066505,0.052456,0.63147
0.129573,-0.324926,0.310651,-0.047471,0.0
-0.327112,0.000599,-0.148861,-0.281771,0.255408
-0.163029,0.107637,-0.21861,-0.450762,0.0
-0.057397,0.197019,-0.063067,-0.176438,0.339348
-0.050649,0.047589,-0.103522,-0.120015,0.599943
0.023919,0.279812,0.019724,0.08124,0.471548
-0.220839,-0.082256,-0.273773,-0.271981,0.05789
-0.273407,-0.171545,0.154181,0.197738,0.047433
0.212906,-0.000235,0.100239,0.004643,0.650198
0.076995,0.039882,0.258605,0.003005,0.6294
-0.272647,-0.379864,0.354544,0.409905,0.0
0.109846,0.004554,-0.012211,-0.030943,0.781017
-0.224051,0.130728,-0.080231,-0.240596,0.295094
0.052388,-0.360222,0.150294,-0.028365,0.285874
-0.471716,0.031574,-0.105669,0.110927,0.252325
-0.274442,0.264215,-0.13501,0.063062,0.238751
-0.151741,0.011416,-0.018906,0.034999,0.799738
0.083465,-0.039859,0.121291,0.397083,0.354827
-0.309074,-0.32952,0.163557,0.264245,0.0
-0.212731,0.322719,-0.092019,-0.080352,0.123045
-0.413418,0.169404,-0.192941,-0.354433,0.0
0.057078,0.30424,0.031609,-0.038902,0.349815
-0.295086,0.080814,-0.314084,-0.131287,0.143067
-0.101063,-0.087636,-0.176903,-0.266726,0.368054
-0.366185,0.14097,-0.073853,-0.167243,0.175215
-0.092448,0.045132,0.258214,0.142807,0.458249
-0.271582,0.017898,-0.156701,-0.29935,0.245213
-0.041872,-0.009066,-0.184693,-0.373911,0.319816
0.030288,0.287362,0.007845,0.168274,0.420348
-0.03112,0.093618,0.5,0.206101,0.177446
0.135682,0.222539,-0.02896,0.226994,0.320729
-0.280957,-0.061477,0.124639,-0.218496,0.251521
-0.217078,0.105289,-0.108898,-0.166066,0.299684
-0.251033,-0.077537,0.421562,-0.233538,0.045538
-0.01026,-0.125617,-0.219204,0.043203,0.455787
-0.193223,0.287237,-0.22494,-0.270653,0.080959
0.320588,0.198008,0.204427,0.193013,0.092449
0.058315,0.028313,0.004336,-0.032653,0.886941
0.169133,-0.315365,0.106644,0.201604,0.060559
-0.174099,-0.313834,0.235952,-0.034115,0.036007
0.128043,0.180817,0.20604,0.145653,0.200651
-0.185569,-0.004451,-0.173208,-0.159034,0.502212
0.00315,0.293741,0.286427,0.126715,0.115249
0.131215,0.205218,0.180138,0.264465,0.194203
0.368416,-0.459964,-0.161008,0.029662,0.0
0.156913,0.100946,0.053122,0.140832,0.500918
-0.221536,-0.170924,-0.162174,-0.074551,0.168828
-0.038432,0.266586,0.213346,0.221949,0.185133
-0.219691,0.096777,0.058771,-0.324688,0.289802
0.012163,-0.036851,0.020945,0.011922,0.950507
-0.266084,-0.033836,-0.103096,-0.294594,0.268288
-0.103313,-0.0379,-0.160238,-0.190521,0.500584
-0.224412,0.06601,-0.052982,-0.050436,0.569943
0.052579,0.260623,0.206377,0.294494,0.117143
-0.340506,-0.036332,-0.33396,-0.268972,0.092089
0.050312,-0.095297,0.074954,0.065204,0.674269
0.249982,-0.289042,0.14361,0.119919,0.051054
-0.039537,-0.056296,0.20735,-0.048416,0.593561
-0.057868,0.243512,0.097264,0.156462,0.309795
-0.172798,0.120217,-0.031728,-0.179114,0.385807
-0.319384,-0.095632,-0.019057,-0.138629,0.393139
-0.148351,-0.079925,-0.104059,-0.039193,0.603475
-0.390334,-0.5,0.265101,0.171255,0.0
-0.114052,0.222793,-0.094902,-0.379417,0.023256
0.024009,-0.079546,-0.002423,0.096108,0.721176
-0.153246,0.10659,0.105271,-0.237983,0.292531
0.065495,0.23874,0.075263,-0.007866,0.520463
-0.195918,0.052544,-0.227087,-0.235711,0.294145
-0.265269,-0.063062,-0.287528,-0.172107,0.187535
0.055548,-0.5,0.5,0.257922,0.0
0.019077,0.011091,-0.058429,0.127124,0.742107
0.389639,-0.211458,0.44561,-0.024672,0.031322
-0.211791,0.009503,-0.093511,-0.278821,0.400582
0.053079,-0.068565,0.079522,0.037471,0.688984
-0.311446,-0.174927,-0.156559,0.5,0.034808
0.048408,-0.082199,0.149697,0.221768,0.509911
-0.031569,-0.233442,0.283268,0.150117,0.119416
0.431903,-0.267173,0.459888,0.371892,0.0
0.114053,0.036156,0.034071,0.118115,0.692094
-0.154071,-0.096641,-0.246412,-0.065022,0.349265
-0.218981,0.172061,-0.231652,-0.226149,0.057959
0.014148,0.198665,0.069993,0.316938,0.288667
-0.207138,0.147411,-0.195176,-0.160671,0.235703
0.33899,-0.287601,0.307274,-0.207157,0.0
-0.364412,0.028051,-0.346662,-0.370808,0.011213
0.178405,-0.049408,0.184878,-0.358985,0.108647
0.12019,0.225646,0.159579,-0.155647,0.348421
-0.26066,-0.016098,-0.14044,-0.093662,0.384923
0.00493,-0.048574,0.017752,0.008517,0.864248
-0.308639,0.146814,-0.168615,-0.269297,0.072879
0.134467,0.385623,-0.09835,0.031858,0.200317
-0.26898,-0.20827,-0.054219,-0.38881,0.014105
-0.41271,0.038558,0.02951,-0.315942,0.221787
0.233136,0.15399,0.044366,0.358232,0.186791
-0.238299,-0.052881,-0.019228,-0.262886,0.426024
-0.155176,-0.048839,0.317466,-0.01252,0.494559
-0.236629,-0.009163,-0.352074,-0.24172,0.129572
-0.454968,0.126836,-0.186958,-0.044061,0.118456
-0.044083,0.073086,-0.015616,-0.001865,0.798382
-0.031803,0.115921,0.126246,0.234163,0.504531
0.086372,-0.15203,0.068759,0.487899,0.073749
0.108249,0.207287,-0.049021,0.166452,0.356582
-0.41101,0.071887,-0.186001,-0.420557,0.03473
-0.092877,0.126618,-0.021977,-0.026335,0.623224
-0.03614,0.078977,0.38067,0.086556,0.253731
0.017865,0.184844,-0.048581,0.001359,0.486042
-0.121202,-0.362716,-0.014926,0.139139,0.139147
0.221962,0.271705,0.157855,0.151663,0.048699
0.126106,-0.270173,0.044196,0.098317,0.426843
0.117869,-0.0841,0.130228,0.357265,0.215234
-0.221374,-0.5,0.157668,0.190593,0.076266
0.000931,-0.073805,-0.003936,0.037652,0.785246
-0.249033,-0.11912,-0.191756,-0.057627,0.286076
0.022277,-0.004669,-0.109616,0.023871,0.820069
0.028614,-0.292096,0.016005,0.185862,0.356931
0.225723,0.308822,0.109186,-0.009623,0.144461
-0.377868,-0.059366,0.091817,0.035295,0.462133
-0.208073,0.126907,-0.213567,-0.118036,0.239573
-0.032097,0.043681,0.154754,0.341411,0.314145
-0.257451,0.096576,-0.176093,-0.165184,0.217822
-0.022497,-0.033277,0.000133,-0.007611,0.828754
-0.040371,0.079994,-0.009237,0.031325,0.794208
-0.064469,0.053485,-0.305352,-0.246983,0.238261
-0.403922,-0.5,0.5,-0.018635,0.058447
-0.13722,0.074056,-0.133577,-0.225992,0.286689
-0.029195,-0.0074,-0.018982,-0.098472,0.874143
0.020213,-0.0308,0.5,-0.070504,0.360981
-0.335584,0.007512,-0.107565,-0.274062,0.324805
-0.231828,-0.162545,-0.063561,-0.091847,0.416384
0.296563,-0.059902,0.044131,0.262851,0.393322
-0.206536,-0.041324,-0.128307,-0.150461,0.468442
0.085444,-0.112783,0.166538,0.012109,0.484622
0.119216,0.226314,-0.022458,0.06043,0.533596
-0.065975,0.062323,-0.066844,-0.096047,0.719549
0.223309,-0.192357,-0.077027,0.245414,0.232258
0.062015,-0.5,0.473983,0.15843,0.00131
0.164742,0.282182,0.003,0.171112,0.28777
-0.123156,0.106528,-0.076804,-0.387677,0.178979
-0.088231,-0.497248,0.382834,0.096901,0.0
0.187366,0.355747,0.103061,-0.008595,0.129802
0.090304,0.083709,-0.035024,-0.02981,0.73336
0.5,-0.143931,0.234783,-0.093457,0.0
-0.051839,0.270993,0.086995,0.050694,0.353543
-0.200378,0.120179,-0.097162,-0.28266,0.302869
-0.348287,0.079393,-0.190811,-0.133737,0.128034
-0.052302,0.151864,-0.224407,-0.241573,0.264841
0.07144,0.133497,-0.141039,0.221318,0.365096
0.341564,-0.089353,0.156853,0.133197,0.135698
-0.198859,-0.04654,-0.290299,-0.150989,0.349564
-0.124485,0.289816,-0.251001,-0.358567,0.0
-0.222446,0.030755,-0.173103,-0.254746,0.320948
-0.059737,0.101369,0.196559,0.126528,0.475217
-0.228631,-0.050663,-0.040281,-0.258223,0.457492
-0.036679,0.04497,-0.140412,-0.329928,0.434395
-0.001772,0.149239,0.151022,0.198314,0.375564
0.305824,-0.5,0.381581,0.132706,0.0
0.189459,-0.344065,0.109421,0.301549,0.0
-0.243008,-0.021484,-0.1695,-0.232155,0.33521
-0.024053,-0.261055,0.322255,0.337783,0.003526
0.016153,0.008128,0.072249,0.084993,0.821476
0.022133,-0.5,0.1072,-0.091908,0.016307
-0.081168,0.236988,0.079874,0.148441,0.312615
0.077458,0.465564,0.021329,-0.011189,0.212242
-0.109347,0.001417,-0.202334,-0.267036,0.489835
0.460898,-0.335187,0.132129,0.436551,0.0
0.049944,0.272473,0.02089,0.222466,0.218956
-0.15299,0.252508,-0.197111,-0.009657,0.281684
0.133796,0.097654,0.301205,-0.188293,0.213736
-0.056254,-0.060492,0.04433,-0.00805,0.748014
-0.022922,-0.026778,0.048739,-0.000606,0.884212
0.031748,0.147793,0.03208,0.037252,0.682831
-0.120889,0.125528,-0.030064,-0.188267,0.473925
0.232398,-0.140281,0.5,0.200285,0.0
0.293063,0.361814,0.1316,0.050641,0.0
0.244629,-0.377996,0.418576,0.239815,0.041876
0.054071,0.227309,0.094608,-0.00176,0.408479
-0.128986,-0.020285,-0.077956,-0.100631,0.67972
-0.055124,-0.100222,-0.123611,-0.271751,0.417799
0.144421,0.267894,-0.034691,0.228106,0.207029
-0.136475,-0.209689,-0.246074,-0.232472,0.114237
-0.019401,0.00304,-0.027675,-0.090435,0.872954
-0.11692,0.013633,-0.33668,-0.095172,0.434291
0.072388,-0.008233,0.034631,0.10177,0.73476
0.204036,-0.226744,0.189883,0.212627,0.11903
-0.264095,0.018526,-0.00893,-0.247018,0.531569
-0.183247,0.180453,0.044264,-0.24867,0.236485
-0.18566,-0.2135,0.169674,0.193404,0.100344
0.122584,0.357116,-0.059838,0.173295,0.170861
0.234395,0.03849,0.155367,0.003381,0.509119
0.145713,0.325783,0.135081,0.305753,0.0
-0.1942,-0.050246,-0.183118,-0.23904,0.276596
-0.042908,-0.053752,0.071469,-0.068682,0.702575
-0.17435,0.05954,-0.262234,-0.313721,0.178485
-0.149563,0.184614,-0.153134,-0.367372,0.039428
0.248008,-0.360507,0.301737,0.059799,0.0
-0.103815,0.129512,-0.144549,-0.176515,0.390205
0.096297,-0.5,0.436099,0.071983,0.060958
0.163652,0.195342,0.152992,0.076034,0.276766
-0.200089,-0.010609,0.077961,0.356584,0.38399
-0.110091,-0.5,0.5,0.028753,0.042439
0.119186,0.159196,-0.027925,-0.019347,0.616375
-0.046665,-0.004994,0.107739,-0.105881,0.72693
-0.165757,-0.095896,0.063968,-0.10591,0.534799
0.132841,-0.5,0.431938,0.383427,0.031734
0.120357,0.018305,-0.014609,0.007008,0.791408
